Country,Age,isbn,average_rating,original_publication_year,title,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,price
 usa,15,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,26,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,52,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,15,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 canada,36,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,31,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,52,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,27,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,45,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 germany,21,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,43,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 canada,37,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 canada,36,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,47,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 france,33,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,39,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 united kingdom,39,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 malaysia,31,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,24,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,23,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,33,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,14,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,14,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,54,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,24,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,14,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,16,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,18,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,29,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,42,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 canada,18,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 canada,18,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,33,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,23,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,27,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 canada,38,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,21,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,14,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,19,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 canada,31,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,19,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,46,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,26,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,26,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,19,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,62,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 canada,25,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 canada,32,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,18,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,15,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 finland,24,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 united kingdom,43,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,49,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,28,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,47,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,38,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,46,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,14,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,17,014038572X,4.06,1967.0,The Outsiders,659248,10178,34346,134244,227250,274419,10.99
 usa,66,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,28,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,31,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,26,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,34,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,48,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,19,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,45,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,39,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,26,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,30,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,40,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,22,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,36,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,36,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 malaysia,26,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,56,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,23,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,43,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,41,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,45,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,37,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 canada,36,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,37,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,39,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,43,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,47,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,37,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,53,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,40,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,34,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,33,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,37,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,25,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 canada,59,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,23,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,31,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,39,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,54,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,69,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,33,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,61,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,30,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,39,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,34,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,38,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,54,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,38,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 united kingdom,31,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,39,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,35,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,29,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,38,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,30,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 malaysia,23,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,27,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,40,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 germany,25,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,23,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,20,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,47,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,32,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,30,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,34,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 czech republic,24,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,50,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,21,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,67,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,44,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,39,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,33,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,44,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,28,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,31,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,34,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 canada,63,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,29,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,35,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,53,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,41,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,62,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,32,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,47,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 united kingdom,57,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,36,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,24,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,34,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,42,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,51,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,57,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,34,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 australia,59,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,33,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,23,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,38,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,44,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,46,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,25,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,50,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,23,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,24,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,39,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 canada,35,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,55,014023313X,3.84,1993.0,The Stone Diaries,27989,572,1931,7485,11710,8397,22.06
 usa,66,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,26,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,28,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,25,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,38,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,31,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 canada,37,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,34,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 france,36,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 canada,37,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,30,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,45,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 canada,47,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,31,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 germany,29,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,38,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,54,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,43,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 canada,28,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,52,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,51,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,47,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,38,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,22,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,24,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,57,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,24,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,58,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,57,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,28,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,41,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,61,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,52,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,29,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,30,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 australia,26,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,37,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,52,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,54,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,46,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,37,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 iran,29,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,59,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,38,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,28,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 switzerland,32,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,33,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,36,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,26,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,63,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,37,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,29,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,44,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,38,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,46,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,37,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,55,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,36,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 canada,44,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,33,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 canada,29,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,44,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,33,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,37,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,34,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,51,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,41,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,46,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,51,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 canada,39,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,36,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,28,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,16,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,24,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,41,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,56,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,53,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
 usa,38,031298328X,3.7,2002.0,Full Tilt (Full #2),14923,261,1407,5010,4769,3986,225.99
